# rdf, number of counts: 1002
# column 1: distance []
# column 2: normalize rdf []
# column 3: error normalize rdf []
0.05859375 0 -nan
0.17578125 0 -nan
0.29296875 0 -nan
0.41015625 0 -nan
0.52734375 0 -nan
0.64453125 0 -nan
0.76171875 0 -nan
0.87890625 0 -nan
0.99609375 0 -nan
1.11328125 0 -nan
1.23046875 0 -nan
1.34765625 0 -nan
1.46484375 0 -nan
1.58203125 0 -nan
1.69921875 0 -nan
1.81640625 0 -nan
1.93359375 0 -nan
2.05078125 0 -nan
2.16796875 0 -nan
2.28515625 0 -nan
2.40234375 0 -nan
2.51953125 0 -nan
2.63671875 0 -nan
2.75390625 0 -nan
2.87109375 0 -nan
2.98828125 0 -nan
3.10546875 0 -nan
3.22265625 0.007118716856882609 -nan
3.33984375 0.06826759632758382 -nan
3.45703125 0.21589794179064611 -nan
3.57421875 0.5746675534164309 -nan
3.69140625 1.020551193841861 -nan
3.80859375 1.3027504583604885 -nan
3.92578125 1.7514160528970186 -nan
4.04296875 1.7843330697587838 -nan
4.16015625 1.7937267119262343 -nan
4.27734375 1.8135695964047598 -nan
4.39453125 1.7043536982523582 -nan
4.51171875 1.458247356142024 -nan
4.62890625 1.548206852650498 -nan
4.74609375 1.435936113440112 -nan
4.86328125 1.4353995081373916 -nan
4.98046875 1.2497239977473915 -nan
5.09765625 1.2239368179797154 -nan
5.21484375 1.1842269934535592 -nan
5.33203125 1.1244237212861996 -nan
5.44921875 1.1505279402457502 -nan
5.56640625 1.204956214791722 -nan
5.68359375 1.1312907610405085 -nan
5.80078125 1.129547017322021 -nan
5.91796875 1.094332617026667 -nan
6.03515625 1.0418949026279076 -nan
6.15234375 0.9846121661544155 -nan
6.26953125 1.0378658908135352 -nan
6.38671875 1.0235095288672555 -nan
6.50390625 1.0061839149326055 -nan
6.62109375 0.9256854601219485 -nan
6.73828125 0.9722512023905427 -nan
6.85546875 1.0391875722011372 -nan
6.97265625 1.0019653043164218 -nan
7.08984375 0.9772056776266125 -nan
7.20703125 0.9640464310052834 -nan
7.32421875 1.0629929979477444 -nan
7.44140625 1.0313786679350232 -nan
7.55859375 1.075088374689722 -nan
7.67578125 1.0391237995037046 -nan
7.79296875 1.0544888596207211 -nan
7.91015625 1.0450989194093725 -nan
8.02734375 1.1110682693654685 -nan
8.14453125 1.084117646976677 -nan
8.26171875 1.0335423703602982 -nan
8.37890625 1.0555919788963202 -nan
8.49609375 1.0287214560492268 -nan
8.61328125 1.071573770860417 -nan
8.73046875 1.0717106221290942 -nan
8.84765625 1.045114491615479 -nan
8.96484375 1.0819953936679312 -nan
9.08203125 1.0081821635746184 -nan
9.19921875 1.079894675972558 -nan
9.31640625 1.0730006354361155 -nan
9.43359375 1.0536523468806078 -nan
9.55078125 1.0491895211707052 -nan
9.66796875 1.0723951460623822 -nan
9.78515625 1.0570550473535685 -nan
9.90234375 1.0502792990250114 -nan
10.01953125 1.0248976678435642 -nan
10.13671875 1.0540054856170662 -nan
10.25390625 1.064435871781074 -nan
10.37109375 1.0428537322023823 -nan
10.48828125 1.0110773028142048 -nan
10.60546875 1.008247133939318 -nan
10.72265625 0.9854291435724298 -nan
10.83984375 0.9981512220838471 -nan
10.95703125 1.0399730992995972 -nan
11.07421875 0.9904090946676078 -nan
11.19140625 1.008970936610703 -nan
11.30859375 0.9999614689181799 -nan
11.42578125 0.9762133716405015 -nan
11.54296875 0.9791312708677503 -nan
11.66015625 0.9921757683046064 -nan
11.77734375 0.9883595930755474 -nan
11.89453125 1.0128231323577337 -nan
12.01171875 0.9953605037678942 -nan
12.12890625 0.9959699415991996 -nan
12.24609375 0.9983458107252747 -nan
12.36328125 1.0112392248909619 -nan
12.48046875 0.9490504512970032 -nan
12.59765625 0.969396369283899 -nan
12.71484375 0.9999927139376334 -nan
12.83203125 1.0166532078479147 -nan
12.94921875 1.0147811699463165 -nan
13.06640625 0.9903382129414189 -nan
13.18359375 1.0075627945119199 -nan
13.30078125 1.018805477921504 -nan
13.41796875 1.0385373863636078 -nan
13.53515625 1.0402446962577265 -nan
13.65234375 1.0175048491565084 -nan
13.76953125 1.0169485020790994 -nan
13.88671875 1.0089433608499407 -nan
14.00390625 1.0221741369968715 -nan
14.12109375 1.0320849442395092 -nan
14.23828125 0.9911697175159062 -nan
14.35546875 0.9859236058293455 -nan
14.47265625 1.00178883614209 -nan
14.58984375 0.998750199767684 -nan
14.70703125 1.0009788099240753 -nan
14.82421875 1.0040216723856548 -nan
14.94140625 1.0078066804316352 -nan
