# energy_histogram, number of counts: 19990002
# column 1: energy [K]
# column 2: total energy histogram [-]
# column 3: total energy histogram error [-]
# column 4: VDW energy histogram [-]
# column 5: VDW energy histogram error [-]
# column 6: Coulombic energy histogram [-]
# column 7: Coulombic energy histogram error [-]
# column 8: Polarization energy histogram [-]
# column 9: Polarization energy histogram error [-]
-3920 3.601800540089991e-06 1.4202718051072857e-06 0 0 0 0 0 0
-3905 1.200600180029997e-05 3.0056198381799414e-06 0 0 0 0 0 0
-3890 3.181590477079492e-05 5.6912832579472105e-06 0 0 0 0 0 0
-3875 6.293145943657235e-05 5.24065104738457e-06 0 0 0 0 0 0
-3860 0.00010255126537756225 1.1836996632423707e-05 0 0 0 0 0 0
-3845 0.0001629814744390721 1.0697568238429739e-05 0 0 0 0 0 0
-3830 0.00022631313393565444 8.715155764511556e-06 0 0 0 0 0 0
-3815 0.00029194594377729427 1.1820682876424766e-05 0 0 0 0 0 0
-3800 0.000415607762320384 1.043136097918951e-05 0 0 0 0 0 0
-3785 0.0005564781834439036 1.9308268653166976e-05 0 0 0 0 0 0
-3770 0.0006856427528121309 1.4205453061802713e-05 0 0 0 0 0 0
-3755 0.000816007922360388 1.7966445258691964e-05 0 0 0 0 0 0
-3740 0.0009469733919986601 2.325120783714887e-05 0 0 0 0 0 0
-3725 0.0010557277583063773 2.3656454160429e-05 0 0 0 0 0 0
-3710 0.0011832915274345645 1.8502588978427214e-05 0 0 0 0 0 0
-3695 0.0012981489446574344 3.356003871784901e-05 0 0 0 0 0 0
-3680 0.0014576286685714188 3.108214699565953e-05 0 0 0 0 0 0
-3665 0.001581990837219526 2.7372731498501483e-05 0 0 0 0 0 0
-3650 0.0017213605081180083 3.523502864618743e-05 0 0 0 0 0 0
-3635 0.0018599297788964705 5.377236816224519e-05 0 0 0 0 0 0
-3620 0.0019670833449641476 5.060171340171461e-05 0 0 0 0 0 0
-3605 0.0020783389616469273 5.3867761401393185e-05 0 0 0 0 0 0
-3590 0.0021893944782997023 2.9806048095059984e-05 0 0 0 0 0 0
-3575 0.0022641318395065693 4.18461026998871e-05 0 0 0 0 0 0
-3560 0.002376688106384382 3.802280277667409e-05 0 0 0 0 0 0
-3545 0.002444021766481064 4.4470878521057164e-05 0 0 0 0 0 0
-3530 0.0025203599279279712 3.522829477448113e-05 0 0 0 0 0 0
-3515 0.002644221846501066 2.611092731000355e-05 0 0 0 0 0 0
-3500 0.002700850154992481 2.760338229411221e-05 0 0 0 0 0 0
-3485 0.002777688566514401 3.369866713860473e-05 0 0 0 0 0 0
-3470 0.002814406922020318 4.213427613619103e-05 0 0 0 0 0 0
-3455 0.002875237331141838 2.537304641681176e-05 0 0 0 0 0 0
-3440 0.002938869140683428 5.1758690929826646e-05 0 0 0 0 0 0
-3425 0.0029858926477346025 6.618053352433508e-05 0 0 0 0 0 0
-3410 0.0030261127537656077 5.667511726346962e-05 0 0 0 0 0 0
-3395 0.003105652515692595 4.539836747344486e-05 0 0 0 0 0 0
-3380 0.0031362678202833598 4.104813778565859e-05 0 0 0 0 0 0
-3365 0.003209804581310197 3.630647819337166e-05 0 0 0 0 0 0
-3350 0.0032501247373562044 2.2814626543530344e-05 0 0 0 0 0 0
-3335 0.0033227610482480193 5.654130911555263e-05 0 0 0 0 0 0
-3320 0.0033290641991931768 2.9671403108457334e-05 0 0 0 0 0 0
-3305 0.0033608801039639717 3.8687529006978485e-05 0 0 0 0 0 0
-3290 0.0034327160147357666 5.1261177024250926e-05 0 0 0 0 0 0
