# energy_histogram, number of counts: 19990002
# column 1: energy [K]
# column 2: total energy histogram [-]
# column 3: total energy histogram error [-]
# column 4: VDW energy histogram [-]
# column 5: VDW energy histogram error [-]
# column 6: Coulombic energy histogram [-]
# column 7: Coulombic energy histogram error [-]
# column 8: Polarization energy histogram [-]
# column 9: Polarization energy histogram error [-]
-3935 1.4007002100349966e-06 1.2742134256876092e-06 0 0 0 0 0 0
-3920 2.6113053915652435e-05 7.019953089881002e-06 0 0 0 0 0 0
-3905 8.814406321720228e-05 7.615651878077566e-06 0 0 0 0 0 0
-3890 0.00023191593477579444 1.6411791329423496e-05 0 0 0 0 0 0
-3875 0.00045132561767627637 1.694876998062595e-05 0 0 0 0 0 0
-3860 0.0007096547564127307 2.0555436783135416e-05 0 0 0 0 0 0
-3845 0.0010217107532055276 3.206460228972797e-05 0 0 0 0 0 0
-3830 0.0013822910072745366 2.066113126782135e-05 0 0 0 0 0 0
-3815 0.001807603621050163 6.023592299455232e-05 0 0 0 0 0 0
-3800 0.0024967481243873815 3.874908719026608e-05 0 0 0 0 0 0
-3785 0.003300449894902462 5.351321539793383e-05 0 0 0 0 0 0
-3770 0.003990294748344698 6.025929344182576e-05 0 0 0 0 0 0
-3755 0.004621910493055478 5.809233313734803e-05 0 0 0 0 0 0
-3740 0.005178988976589397 3.913548638086404e-05 0 0 0 0 0 0
-3725 0.0057234611582330005 2.8980347359017042e-05 0 0 0 0 0 0
-3710 0.00618809342790461 6.818796909260781e-05 0 0 0 0 0 0
-3695 0.006648023346871101 5.0646328016921184e-05 0 0 0 0 0 0
-3680 0.007185391977449528 4.3941729335389484e-05 0 0 0 0 0 0
-3665 0.007718258357352841 2.896649870743005e-05 0 0 0 0 0 0
-3650 0.008172385375449188 8.854493251235188e-05 0 0 0 0 0 0
-3635 0.008586592437559536 0.00010762203084932401 0 0 0 0 0 0
-3620 0.008925361788358 7.889440345443863e-05 0 0 0 0 0 0
-3605 0.00919909862940484 9.689082805839238e-05 0 0 0 0 0 0
-3590 0.009419008562380335 0.00010375184212511383 0 0 0 0 0 0
-3575 0.009526562328508022 6.276498968602122e-05 0 0 0 0 0 0
-3560 0.009656727398026274 4.066452971281862e-05 0 0 0 0 0 0
-3545 0.009807202620590033 6.668593682737131e-05 0 0 0 0 0 0
-3530 0.009852425227371163 3.3652093332703805e-05 0 0 0 0 0 0
-3515 0.009888643332802068 9.068800403308575e-05 0 0 0 0 0 0
-3500 0.009909053535862578 0.0001288238630961323 0 0 0 0 0 0
-3485 0.009845921976396001 9.664823167899473e-05 0 0 0 0 0 0
-3470 0.009868033029711553 0.0001054424217419276 0 0 0 0 0 0
-3455 0.009787492767634541 4.237137302772231e-05 0 0 0 0 0 0
-3440 0.009769683864964096 9.154819594487106e-05 0 0 0 0 0 0
-3425 0.009686142102437009 5.040270278093093e-05 0 0 0 0 0 0
-3410 0.009693645853562196 7.761304336954575e-05 0 0 0 0 0 0
-3395 0.009607402740630041 0.00011190750465615521 0 0 0 0 0 0
-3380 0.009541469780743394 8.796125635822255e-05 0 0 0 0 0 0
-3365 0.009449924017016107 6.821519992411511e-05 0 0 0 0 0 0
-3350 0.009347672901683552 0.00010170156143526115 0 0 0 0 0 0
-3335 0.009266032089441512 0.0001277786181690641 0 0 0 0 0 0
-3320 0.009081239711731895 5.7777914400772385e-05 0 0 0 0 0 0
-3305 0.008943170691028445 8.094972915352399e-05 0 0 0 0 0 0
-3290 0.008851825027331164 7.048312117835481e-05 0 0 0 0 0 0
-3275 0.0087612797637539 1.5323260948687943e-05 0 0 0 0 0 0
-3260 0.00872396110815797 7.7850859415152e-05 0 0 0 0 0 0
-3245 0.008670534400146633 0.00011364180765306493 0 0 0 0 0 0
-3230 0.008694246253702227 6.863587463760276e-05 0 0 0 0 0 0
-3215 0.008671735000326664 0.00011084263273940847 0 0 0 0 0 0
-3200 0.008711154706237649 0.0001441287243097515 0 0 0 0 0 0
-3185 0.008731364809268154 2.7742187694809144e-05 0 0 0 0 0 0
-3170 0.008749874062043616 3.089962468464237e-05 0 0 0 0 0 0
-3155 0.008795696968914761 6.0728635279540594e-05 0 0 0 0 0 0
-3140 0.008920059137562868 5.9265328202497036e-05 0 0 0 0 0 0
-3125 0.008957677943203807 6.252101233623858e-05 0 0 0 0 0 0
-3110 0.009223510833065449 7.976696100469559e-05 0 0 0 0 0 0
-3095 0.00923551683486575 0.00013545805283240255 0 0 0 0 0 0
-3080 0.009469533819956596 6.712145230675003e-05 0 0 0 0 0 0
-3065 0.009675536800846743 7.416511402104347e-05 0 0 0 0 0 0
-3050 0.009771884965294152 0.00011377248037918862 0 0 0 0 0 0
-3035 0.009987392697609536 0.00010351401129750029 0 0 0 0 0 0
-3020 0.010062630308891415 7.787695458821339e-05 0 0 0 0 0 0
-3005 0.010353975952578694 0.0001542826147704619 0 0 0 0 0 0
-2990 0.010579588736409332 8.075350893221952e-05 0 0 0 0 0 0
-2975 0.010761679763713882 5.085686717717164e-05 0 0 0 0 0 0
-2960 0.01101700740200026 5.187237561137197e-05 0 0 0 0 0 0
-2945 0.011187392577549518 8.623076183535242e-05 0 0 0 0 0 0
-2930 0.011359678703383821 8.435968812284962e-05 0 0 0 0 0 0
-2915 0.011500549124507342 0.00011891818120681659 0 0 0 0 0 0
-2900 0.011643920796005925 0.00012191204645491416 0 0 0 0 0 0
-2885 0.011770484064984085 8.187475429909703e-05 0 0 0 0 0 0
-2870 0.011875736680766715 0.00014476598041667866 0 0 0 0 0 0
