# energy_histogram, number of counts: 19990002
# column 1: energy [K]
# column 2: total energy histogram [-]
# column 3: total energy histogram error [-]
# column 4: VDW energy histogram [-]
# column 5: VDW energy histogram error [-]
# column 6: Coulombic energy histogram [-]
# column 7: Coulombic energy histogram error [-]
# column 8: Polarization energy histogram [-]
# column 9: Polarization energy histogram error [-]
-3710 1.4007002100349966e-06 8.088600482767299e-07 0 0 0 0 0 0
-3695 1.3506752025337467e-05 3.25148543825565e-06 0 0 0 0 0 0
-3680 3.7918955685947404e-05 6.855285817117699e-06 0 0 0 0 0 0
-3665 6.553275982663734e-05 4.891419759343735e-06 0 0 0 0 0 0
-3650 9.344671401233477e-05 8.564580002096537e-06 0 0 0 0 0 0
-3635 0.0001250625187531247 1.4973400826681068e-05 0 0 0 0 0 0
-3620 0.00014867432229371465 8.818680092976241e-06 0 0 0 0 0 0
-3605 0.00018259127737956204 1.0096271298717017e-05 0 0 0 0 0 0
-3590 0.00021430713213535448 2.1041330253209698e-05 0 0 0 0 0 0
-3575 0.00023441718515085691 1.4023902992926219e-05 0 0 0 0 0 0
-3560 0.00026053023906650935 1.051221497851641e-05 0 0 0 0 0 0
-3545 0.0002721360408067993 1.630023720158706e-05 0 0 0 0 0 0
-3530 0.00031125559667277675 2.2410483455241776e-05 0 0 0 0 0 0
-3515 0.0003250624987431217 1.789639775609016e-05 0 0 0 0 0 0
-3500 0.00035417705310884914 1.2205631683425158e-05 0 0 0 0 0 0
-3485 0.0003570785035439216 1.156158102572281e-05 0 0 0 0 0 0
-3470 0.00037938965688947906 2.068939817904111e-05 0 0 0 0 0 0
-3455 0.0003683841552392041 2.3213388932649856e-05 0 0 0 0 0 0
-3440 0.000418209062710449 1.3845212903129634e-05 0 0 0 0 0 0
-3425 0.0004065032109551565 1.1972908760751964e-05 0 0 0 0 0 0
-3410 0.0004375187156059314 1.4195782520340542e-05 0 0 0 0 0 0
-3395 0.0004532265679613239 1.574460859188433e-05 0 0 0 0 0 0
-3380 0.00046233111932655137 1.3638030890213597e-05 0 0 0 0 0 0
-3365 0.00045702846853141885 2.874393143481877e-05 0 0 0 0 0 0
-3350 0.00046283136940156384 3.2158325742831905e-05 0 0 0 0 0 0
-3335 0.00047003497048174383 2.1932494203558095e-05 0 0 0 0 0 0
-3320 0.0004842420726120988 2.7919895269491243e-05 0 0 0 0 0 0
-3305 0.0004878438731521888 3.4903654054423e-05 0 0 0 0 0 0
-3290 0.0004910454736322688 1.8915104849842314e-05 0 0 0 0 0 0
-3275 0.0004940469740823438 2.3518943870950116e-05 0 0 0 0 0 0
-3260 0.0004961480243973963 1.4535664005424752e-05 0 0 0 0 0 0
-3245 0.0004908453736022638 5.15544778582842e-06 0 0 0 0 0 0
-3230 0.0004966482744724088 3.403877578302628e-05 0 0 0 0 0 0
-3215 0.0005013506251775263 1.0679164408075135e-05 0 0 0 0 0 0
-3200 0.0005137568270378362 2.7509572747697513e-05 0 0 0 0 0 0
-3185 0.0005069534260176662 2.8177320782032554e-05 0 0 0 0 0 0
-3170 0.0005123561268278012 1.867175819205053e-05 0 0 0 0 0 0
-3155 0.0005067533259876612 2.4506023673280657e-05 0 0 0 0 0 0
-3140 0.0005094546763927287 1.754259160991921e-05 0 0 0 0 0 0
-3125 0.0005114556766927787 2.1466792994506727e-05 0 0 0 0 0 0
-3110 0.0005002500750124988 2.2989632530982954e-05 0 0 0 0 0 0
-3095 0.0005180589776829438 1.1835821108414976e-05 0 0 0 0 0 0
-3080 0.0005134566769928287 2.139491391737086e-05 0 0 0 0 0 0
-3065 0.0005182590777129487 1.307359613593842e-05 0 0 0 0 0 0
-3050 0.0005024511753425537 2.334200458860832e-05 0 0 0 0 0 0
-3035 0.0005163581274279012 1.7403498782530492e-05 0 0 0 0 0 0
-3020 0.0005012505751625238 5.072483657530156e-06 0 0 0 0 0 0
-3005 0.0005101550264977463 2.2449010474632797e-05 0 0 0 0 0 0
-2990 0.0005021510252975462 1.4818298503963726e-05 0 0 0 0 0 0
-2975 0.0004964481744424038 8.706615545612732e-06 0 0 0 0 0 0
-2960 0.0004960479743823938 1.8710009620364613e-05 0 0 0 0 0 0
-2945 0.0004867433229871613 2.289455121061155e-05 0 0 0 0 0 0
-2930 0.0004939469240673413 8.887849365668667e-06 0 0 0 0 0 0
-2915 0.0004899449234672413 1.2221081809405083e-05 0 0 0 0 0 0
-2900 0.0004849424227171163 1.9788395610061834e-05 0 0 0 0 0 0
-2885 0.00047373682103683633 2.131315097935929e-05 0 0 0 0 0 0
-2870 0.00046883437030171383 1.0247110027128605e-05 0 0 0 0 0 0
