# msd, number of counts: 4388001
# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
31.25 1.1420687746712771e-20 4.016582616944629e-21 2.1195975817405796e-21 5.284507548027563e-21 (count: 7010)
34.375 1.38122175976073e-20 4.858386216694039e-21 2.562255415408923e-21 6.391575965504336e-21 (count: 7009)
37.5 1.6430882344003556e-20 5.780194246215741e-21 3.0469354988460933e-21 7.603752598941723e-21 (count: 7008)
40.625 1.927654115214193e-20 6.782061058903524e-21 3.573531297321713e-21 8.920948795916693e-21 (count: 7007)
43.75 2.2349423494769662e-20 7.864100513894749e-21 4.142060235109719e-21 1.0343262745765193e-20 (count: 7006)
46.875 2.5649241834275218e-20 9.026180053085197e-21 4.7524646458438374e-21 1.1870597135346184e-20 (count: 7005)
50 2.9176196585408664e-20 1.0268386723690875e-20 5.404784452358386e-21 1.3503025409359403e-20 (count: 7004)
53.125 3.293032543263327e-20 1.1590614839837323e-20 6.099096602242497e-21 1.5240613990553454e-20 (count: 7003)
56.25 3.691145767099684e-20 1.299287025259581e-20 6.835412347625581e-21 1.708317507077545e-20 (count: 7002)
59.375 4.1119302796379324e-20 1.4475174425264576e-20 7.613532668502924e-21 1.903059570261182e-20 (count: 7001)
62.5 4.5553734886005255e-20 1.6037485964282697e-20 8.433564924456224e-21 2.1082683997266334e-20 (count: 7000)
65.625 5.021507256209886e-20 1.7679713604429723e-20 9.295688878681283e-21 2.323967007898786e-20 (count: 6999)
68.75 5.510334020359434e-20 1.9402061756912465e-20 1.0199776806474147e-20 2.550150164020773e-20 (count: 6998)
71.875 6.021848211464695e-20 2.1204475204205704e-20 1.1145773712677225e-20 2.786823319776403e-20 (count: 6997)
75 6.556057636944096e-20 2.308706716180886e-20 1.2133663954140292e-20 3.0339845253491813e-20 (count: 6996)
78.125 7.119288291434841e-20 2.5085728693126143e-20 1.3190608080213795e-20 3.291654614100848e-20 (count: 279)
156.25 2.843033571747924e-19 1.0030662123522482e-19 5.26349728836935e-20 1.313617630558741e-19 (count: 278)
234.375 6.389716582300498e-19 2.2587584356592316e-19 1.1827731166974884e-19 2.9481850299437775e-19 (count: 277)
312.5 1.134823989699608e-18 4.0195849545861516e-19 2.1017341158634476e-19 5.226920826546479e-19 (count: 276)
390.625 1.7713243019935878e-18 6.287042252717396e-19 3.282324804444542e-19 8.143875962773941e-19 (count: 275)
468.75 2.548130864627782e-18 9.062890227984381e-19 4.723983368154128e-19 1.1694435050139308e-18 (count: 274)
546.875 3.4646506453992005e-18 1.2349177692226011e-18 6.428055197767383e-19 1.586927356399861e-18 (count: 273)
625 4.5202566504325485e-18 1.6145989225063528e-18 8.394392563746443e-19 2.066218471551551e-18 (count: 272)
703.125 5.715179250296811e-18 2.045624451544071e-18 1.0623434770414994e-18 2.6072113217112413e-18 (count: 271)
781.25 7.048993429259707e-18 2.5281286960725247e-18 1.3116097389050938e-18 3.2092549942820877e-18 (count: 270)
859.375 8.521636438670866e-18 3.0623979057863172e-18 1.587147884211859e-18 3.87209064867269e-18 (count: 269)
937.5 1.0132450617794381e-17 3.6484196971092296e-18 1.8889483578171193e-18 4.595082562868032e-18 (count: 268)
1015.625 1.188206407740676e-17 4.2862756797042496e-18 2.217209747504451e-18 5.378578650198059e-18 (count: 267)
1093.75 1.3769125892565693e-17 4.975735403941641e-18 2.57202732232842e-18 6.221363166295631e-18 (count: 266)
1171.875 1.579456731446975e-17 5.717311914150274e-18 2.9534806043113583e-18 7.123774796008118e-18 (count: 265)
1250 1.795748527743404e-17 6.511259279566817e-18 3.361703203448666e-18 8.084522794418557e-18 (count: 264)
1328.125 2.0256695340757835e-17 7.357576549573354e-18 3.796552237250924e-18 9.102566553933557e-18 (count: 263)
1406.25 2.2692977645584843e-17 8.256000725289152e-18 4.258167702178899e-18 1.0178809218116793e-17 (count: 262)
1484.375 2.526441093308702e-17 9.206810972536406e-18 4.746290179612776e-18 1.1311309780937838e-17 (count: 261)
1562.5 2.7972427360349466e-17 1.0210433290204335e-17 5.2608239733749295e-18 1.25011700967702e-17 (count: 260)
1640.625 3.0816957543111205e-17 1.1267187001045601e-17 5.801854491541816e-18 1.374791605052379e-17 (count: 259)
1718.75 3.3797971808043215e-17 1.2376769210176716e-17 6.369414560596676e-18 1.5051788037269824e-17 (count: 258)
1796.875 3.6915724814300796e-17 1.353961271826212e-17 6.963252383147054e-18 1.6412859712891625e-17 (count: 257)
1875 4.016927989478453e-17 1.4755735186410755e-17 7.583000932734159e-18 1.7830543775639618e-17 (count: 256)
1953.125 4.65994706239156e-17 1.6788947850803593e-17 8.415203762971969e-18 2.1395319010140037e-17 (count: 10)
3906.25 1.8139715455116422e-16 6.950725572811726e-17 3.0988405414984966e-17 8.090149340806201e-17 (count: 9)
5859.375 4.015976882905812e-16 1.6036661036684874e-16 6.457892245642961e-17 1.7665215546730286e-16 (count: 8)
7812.5 7.104388552880448e-16 2.854043700330071e-16 1.0680198786743219e-16 3.182324973876056e-16 (count: 7)
9765.625 1.095044927235071e-15 4.354060434732335e-16 1.64088119337719e-16 4.955507644241184e-16 (count: 6)
11718.75 1.5486359636679768e-15 6.064760914834032e-16 2.348746414281762e-16 7.072852307563976e-16 (count: 5)
13671.875 2.062560230330272e-15 7.991424204424335e-16 3.2290133554244816e-16 9.405164743453904e-16 (count: 4)
15625 2.6117503382901876e-15 9.935127055089872e-16 4.484334097534315e-16 1.169804223027769e-15 (count: 3)
17578.125 3.2167657943894958e-15 1.1960572821351235e-15 5.8840884067219325e-16 1.4322996715821792e-15 (count: 2)
19531.25 3.91434334250527e-15 1.3891309230332516e-15 7.43615024135904e-16 1.781597395336114e-15 (count: 1)
