# msd, number of counts: 4388001
# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
0.005 0.0011600967830266535 0.00038689816884232266 0.00038677282686345245 0.0003864257873195875 (count: 877600000)
0.01 0.004637952735152734 0.001546781074990289 0.0015462793408704456 0.0015448923192899959 (count: 877599800)
0.015 0.0104265660357399 0.0034773144105028865 0.0034761841101070747 0.0034730675151200363 (count: 877599600)
0.02 0.018515124949331923 0.006174893742725358 0.0061728807577727035 0.006167350448811659 (count: 877599400)
0.025 0.0288898648951544 0.009634930280548506 0.009631777691669601 0.009623156922936778 (count: 877599200)
0.03 0.04153465362030396 0.013852045958169409 0.01384749323888202 0.013835114423229915 (count: 877599000)
0.035 0.05643111079167836 0.018820113253258178 0.0188138956263706 0.018797101912067196 (count: 877598800)
0.04 0.07355833735315088 0.024532164871039326 0.02452401291109408 0.024502159571024612 (count: 877598600)
0.045 0.09289254995538317 0.030980271777335987 0.03096991127134566 0.03094236690663624 (count: 877598400)
0.05 0.11440697207734954 0.03815550683946696 0.038142658835080744 0.038108806402600885 (count: 877598200)
0.055 0.1380721938798562 0.04604806478804704 0.04603244570250121 0.045991683389073744 (count: 877598000)
0.06 0.16385695425517777 0.05464752297814939 0.054628844651813155 0.054580586625151604 (count: 877597800)
0.065 0.19172906887036348 0.06394315084043299 0.06392112048267316 0.06386479754713746 (count: 877597600)
0.07 0.22165615390308885 0.07392415120249658 0.07389847126544126 0.07383353143512356 (count: 877597400)
0.075 0.2536059071144595 0.0845797539956426 0.08455012206681259 0.08447603105190306 (count: 877597200)
0.08 0.2875459361906022 0.09589915899151655 0.09586526780420775 0.09578150939469592 (count: 877597000)
0.085 0.3234433485640028 0.10787139900462772 0.10783293661593332 0.10773901294319527 (count: 877596800)
0.09 0.3612644245634009 0.12048523088962688 0.12044188099771067 0.12033731267584592 (count: 877596600)
